date,sales
6/12/2021,96235
6/13/2021,80864
6/14/2021,18491
6/15/2021,104044
6/16/2021,101804
6/17/2021,-11153
6/18/2021,-19703
6/19/2021,90307
6/20/2021,108486
6/21/2021,52972
6/22/2021,-46282
6/23/2021,-41872
6/24/2021,66710
6/25/2021,106997
6/26/2021,38743
6/27/2021,-17440
6/28/2021,80229
6/29/2021,60847
6/30/2021,-29489
7/1/2021,45948
7/2/2021,-17803
7/3/2021,34512
7/4/2021,59066
7/5/2021,30910
7/6/2021,94066
7/7/2021,26097
7/8/2021,-43749
7/9/2021,-5715
7/10/2021,27067
7/11/2021,84790
7/12/2021,-46218
7/13/2021,61494
7/14/2021,-14585
7/15/2021,-25856
7/16/2021,34225
7/17/2021,104629
7/18/2021,-41846
7/19/2021,68105
7/20/2021,-22004
7/21/2021,86169
7/22/2021,-39243
7/23/2021,-24553
7/24/2021,-46271
7/25/2021,44593
7/26/2021,21467
7/27/2021,20150
7/28/2021,83948
7/29/2021,21122
7/30/2021,84510
7/31/2021,20704
8/1/2021,-48357
8/2/2021,15904
8/3/2021,-14795
8/4/2021,8553
8/5/2021,-21346
8/6/2021,12937
8/7/2021,54645
8/8/2021,-2343
8/9/2021,43582
8/10/2021,22902
8/11/2021,68962
8/12/2021,105222
8/13/2021,39485
8/14/2021,49916
8/15/2021,67125
8/16/2021,72029
8/17/2021,35149
8/18/2021,-39919
8/19/2021,49985
8/20/2021,63310
8/21/2021,80741
8/22/2021,766
8/23/2021,15983
8/24/2021,-12183
8/25/2021,45216
8/26/2021,-35613
8/27/2021,-1347
8/28/2021,14455
8/29/2021,5451
8/30/2021,-18646
8/31/2021,30592
9/1/2021,-1290
9/2/2021,46543
9/3/2021,-46950
9/4/2021,108360
9/5/2021,-2712
9/6/2021,79368
9/7/2021,95747
9/8/2021,51147
9/9/2021,-18295
9/10/2021,-37519
9/11/2021,5306
9/12/2021,43063
9/13/2021,-48213
9/14/2021,40396
9/15/2021,103014
9/16/2021,2441
9/17/2021,32920
9/18/2021,20406
9/19/2021,-49988
9/20/2021,9826
9/21/2021,-26172
9/22/2021,-31499
9/23/2021,-27247
9/24/2021,17181
9/25/2021,102023
9/26/2021,77122
9/27/2021,107992
9/28/2021,19820
9/29/2021,17007
9/30/2021,50235
10/1/2021,32283
10/2/2021,30921
10/3/2021,-15530
10/4/2021,-24086
10/5/2021,24064
10/6/2021,51624
10/7/2021,85007
10/8/2021,95381
10/9/2021,-14783
10/10/2021,36470
10/11/2021,-3571
10/12/2021,69227
10/13/2021,64040
10/14/2021,-30075
10/15/2021,102837
10/16/2021,83717
10/17/2021,99142
10/18/2021,-20054
10/19/2021,5019
10/20/2021,-27734
10/21/2021,-18056
10/22/2021,1487
10/23/2021,28102
10/24/2021,-42007
10/25/2021,-32277
10/26/2021,34784
10/27/2021,-22078
10/28/2021,-37231
10/29/2021,43249
10/30/2021,84648
10/31/2021,-27553
11/1/2021,12161
11/2/2021,-2712
11/3/2021,38164
11/4/2021,95044
11/5/2021,67030
11/6/2021,74759
11/7/2021,4129
11/8/2021,-33785
11/9/2021,103450
11/10/2021,84748
11/11/2021,-18182
11/12/2021,-17272
11/13/2021,-17162
11/14/2021,-37745
11/15/2021,73325
11/16/2021,105639
11/17/2021,81376
11/18/2021,-22358
11/19/2021,70248
11/20/2021,-25479
11/21/2021,40894
11/22/2021,-16045
11/23/2021,22985
11/24/2021,-37764
11/25/2021,-1680
11/26/2021,85752
11/27/2021,76952
11/28/2021,102701
11/29/2021,4816
11/30/2021,106993
12/1/2021,51689
12/2/2021,27616
12/3/2021,109317
12/4/2021,66016
12/5/2021,-26652
12/6/2021,45372
12/7/2021,-1781
12/8/2021,44857
12/9/2021,61969
12/10/2021,19618
12/11/2021,-41146
12/12/2021,-15625
12/13/2021,44676
12/14/2021,6695
12/15/2021,-11275
12/16/2021,-45885
12/17/2021,29941
12/18/2021,4899
12/19/2021,107384
12/20/2021,102972
12/21/2021,103740
12/22/2021,56647
12/23/2021,-8873
12/24/2021,73697
12/25/2021,-37683
12/26/2021,6368
12/27/2021,6211
12/28/2021,19625
12/29/2021,-43554
12/30/2021,-31777
12/31/2021,-16261
1/1/2022,40268
1/2/2022,-41039
1/3/2022,48296
1/4/2022,-8351
1/5/2022,-42808
1/6/2022,-47713
1/7/2022,-39199
1/8/2022,109383
1/9/2022,-24948
1/10/2022,-35845
1/11/2022,-8419
1/12/2022,53398
1/13/2022,-21917
1/14/2022,48293
1/15/2022,-7254
1/16/2022,-39900
1/17/2022,91353
1/18/2022,57398
1/19/2022,102027
1/20/2022,-32109
1/21/2022,-11829
1/22/2022,70527
1/23/2022,-35310
1/24/2022,103241
1/25/2022,-13319
1/26/2022,51518
1/27/2022,51634
1/28/2022,91372
1/29/2022,12164
1/30/2022,41308
1/31/2022,-30238
2/1/2022,6979
2/2/2022,37126
2/3/2022,-12074
2/4/2022,27264
2/5/2022,67197
2/6/2022,98170
2/7/2022,103751
2/8/2022,-49599
2/9/2022,41933
2/10/2022,-16428
2/11/2022,16268
2/12/2022,-29890
2/13/2022,-40266
2/14/2022,-43075
2/15/2022,62220
2/16/2022,7759
2/17/2022,-37147
2/18/2022,-41077
2/19/2022,72667
2/20/2022,20443
2/21/2022,-46701
2/22/2022,86065
2/23/2022,-20137
2/24/2022,-35643
2/25/2022,60591
2/26/2022,58709
2/27/2022,27675
2/28/2022,46753
3/1/2022,40620
3/2/2022,-37094
3/3/2022,-6954
3/4/2022,12709
3/5/2022,-47470
3/6/2022,80212
3/7/2022,37648
3/8/2022,-49425
3/9/2022,15483
3/10/2022,12780
3/11/2022,48709
3/12/2022,52437
3/13/2022,-49316
3/14/2022,-38126
3/15/2022,64266
3/16/2022,6779
3/17/2022,44559
3/18/2022,37419
3/19/2022,-20877
3/20/2022,41805
3/21/2022,96554
3/22/2022,15128
3/23/2022,8220
3/24/2022,64312
3/25/2022,93254
3/26/2022,-35271
3/27/2022,-31015
3/28/2022,88187
3/29/2022,-47147
3/30/2022,-12596
3/31/2022,109179
4/1/2022,33213
4/2/2022,91215
4/3/2022,40749
4/4/2022,-45784
4/5/2022,84765
4/6/2022,1433
4/7/2022,66242
4/8/2022,27144
4/9/2022,54633
4/10/2022,-45473
4/11/2022,69658
4/12/2022,-30880
4/13/2022,19034
4/14/2022,64196
4/15/2022,-1818
4/16/2022,-31106
4/17/2022,47356
4/18/2022,-20482
4/19/2022,-15610
4/20/2022,-36219
4/21/2022,78319
4/22/2022,74401
4/23/2022,-32826
4/24/2022,-43915
4/25/2022,86163
4/26/2022,96997
4/27/2022,81398
4/28/2022,106448
4/29/2022,-11070
4/30/2022,22481
5/1/2022,102142
5/2/2022,-18248
5/3/2022,27659
5/4/2022,-39260
5/5/2022,-1635
5/6/2022,13371
5/7/2022,5833
5/8/2022,3531
5/9/2022,90437
5/10/2022,99063
5/11/2022,20220
5/12/2022,7075
5/13/2022,71485
5/14/2022,-29910
5/15/2022,68761
5/16/2022,-47503
5/17/2022,-47088
5/18/2022,96864
5/19/2022,40
5/20/2022,-14426
5/21/2022,-32559
5/22/2022,-24580
5/23/2022,-45560
5/24/2022,-9076
5/25/2022,-27821
5/26/2022,7356
5/27/2022,84523
5/28/2022,22125
5/29/2022,74545
5/30/2022,35565
5/31/2022,-10928
6/1/2022,-38698
6/2/2022,68498
6/3/2022,-10196
6/4/2022,44264
6/5/2022,11184
6/6/2022,-36146
6/7/2022,-17501
6/8/2022,29980
6/9/2022,-8880
6/10/2022,83414
6/11/2022,41606
6/12/2022,16642
6/13/2022,69142
6/14/2022,49395
6/15/2022,35499
6/16/2022,59242
6/17/2022,97081
6/18/2022,26424
6/19/2022,37945
6/20/2022,-41646
6/21/2022,96122
6/22/2022,66147
6/23/2022,803
6/24/2022,90662
6/25/2022,65293
6/26/2022,15050
6/27/2022,77672
6/28/2022,94225
6/29/2022,-6289
6/30/2022,15795
7/1/2022,33449
7/2/2022,-35700
7/3/2022,36334
7/4/2022,-13411
7/5/2022,18023
7/6/2022,13236
7/7/2022,-1037
7/8/2022,-43152
7/9/2022,-19225
7/10/2022,-9405
7/11/2022,-19042
7/12/2022,14693
7/13/2022,99839
7/14/2022,25847
7/15/2022,-35391
7/16/2022,91182
7/17/2022,5519
7/18/2022,4197
7/19/2022,29856
7/20/2022,8936
7/21/2022,32861
7/22/2022,79461
7/23/2022,13738
7/24/2022,32290
7/25/2022,83159
7/26/2022,34374
7/27/2022,27238
7/28/2022,1049
7/29/2022,-7893
7/30/2022,1062
7/31/2022,-35333
8/1/2022,76738
8/2/2022,56838
8/3/2022,63058
8/4/2022,50110
8/5/2022,-46446
8/6/2022,55173
8/7/2022,-47045
8/8/2022,97938
8/9/2022,-33863
8/10/2022,30810
8/11/2022,89071
8/12/2022,32491
8/13/2022,-40587
8/14/2022,-48645
8/15/2022,105830
8/16/2022,-47215
8/17/2022,1017
8/18/2022,21681
8/19/2022,31849
8/20/2022,98195
8/21/2022,70157
8/22/2022,56817
8/23/2022,56901
8/24/2022,43392
8/25/2022,-2047
8/26/2022,22686
8/27/2022,86838
8/28/2022,70706
8/29/2022,18482
8/30/2022,71409
8/31/2022,-33531
9/1/2022,-7954
9/2/2022,80930
9/3/2022,107508
9/4/2022,-38753
9/5/2022,8001
9/6/2022,9638
9/7/2022,103715
9/8/2022,-24146
9/9/2022,65325
9/10/2022,109173
9/11/2022,60605
9/12/2022,-22738
9/13/2022,86890
9/14/2022,8915
9/15/2022,2598
9/16/2022,54028
9/17/2022,54605
9/18/2022,-41055
9/19/2022,-12789
9/20/2022,-24061
9/21/2022,24338
9/22/2022,106880
9/23/2022,40269
9/24/2022,28869
9/25/2022,-30812
9/26/2022,59864
9/27/2022,19591
9/28/2022,76051
9/29/2022,-36091
9/30/2022,-48538
10/1/2022,15116
10/2/2022,22331
10/3/2022,62906
10/4/2022,-32589
10/5/2022,24917
10/6/2022,-12200
10/7/2022,98144
10/8/2022,91880
10/9/2022,99769
10/10/2022,-23080
10/11/2022,-32280
10/12/2022,69243
10/13/2022,10426
10/14/2022,-44919
10/15/2022,-6679
10/16/2022,57506
10/17/2022,107816
10/18/2022,67903
10/19/2022,45358
10/20/2022,55808
10/21/2022,41954
10/22/2022,14010
10/23/2022,-13024
10/24/2022,85913
10/25/2022,32316
10/26/2022,-31084
10/27/2022,106243
10/28/2022,44586
10/29/2022,12294
10/30/2022,-23669
10/31/2022,54722
11/1/2022,-1451
11/2/2022,57124
11/3/2022,101171
11/4/2022,81568
11/5/2022,68271
11/6/2022,-30925
11/7/2022,-20563
11/8/2022,7773
11/9/2022,35965
11/10/2022,-46934
11/11/2022,58106
11/12/2022,-12722
11/13/2022,21269
11/14/2022,-12189
11/15/2022,40466
11/16/2022,-15926
11/17/2022,95175
11/18/2022,2556
11/19/2022,86600
11/20/2022,-11405
11/21/2022,67622
11/22/2022,46768
11/23/2022,-10047
11/24/2022,59395
11/25/2022,52981
11/26/2022,-1352
11/27/2022,39823
11/28/2022,-18953
11/29/2022,62714
11/30/2022,59149
12/1/2022,11070
12/2/2022,-46165
12/3/2022,84913
12/4/2022,30232
12/5/2022,76727
12/6/2022,34828
12/7/2022,101565
12/8/2022,52033
12/9/2022,26922
12/10/2022,88871
12/11/2022,60266
12/12/2022,29200
12/13/2022,-44238
12/14/2022,36983
12/15/2022,101974
12/16/2022,30342
12/17/2022,18375
12/18/2022,79218
12/19/2022,-27365
12/20/2022,20165
12/21/2022,55120
12/22/2022,89692
12/23/2022,91710
12/24/2022,57320
12/25/2022,31922
12/26/2022,-39924
12/27/2022,34903
12/28/2022,88764
12/29/2022,57387
12/30/2022,42573
12/31/2022,90010
