date,sales
5/12/2022,60237
5/13/2022,14494
5/14/2022,90492
5/15/2022,-24184
5/16/2022,4215
5/17/2022,24521
5/18/2022,41860
5/19/2022,66420
5/20/2022,79043
5/21/2022,46142
5/22/2022,86602
5/23/2022,64968
5/24/2022,52408
5/25/2022,64351
5/26/2022,-24910
5/27/2022,17196
5/28/2022,86649
5/29/2022,88277
5/30/2022,37725
5/31/2022,-64105
6/1/2022,-14203
6/2/2022,37690
6/3/2022,64071
6/4/2022,29782
6/5/2022,-51889
6/6/2022,-3882
6/7/2022,34602
6/8/2022,47272
6/9/2022,78167
6/10/2022,79690
6/11/2022,-61807
6/12/2022,56996
6/13/2022,77732
6/14/2022,11554
6/15/2022,-16523
6/16/2022,74283
6/17/2022,77085
6/18/2022,-12915
6/19/2022,-59385
6/20/2022,70266
6/21/2022,-14389
6/22/2022,95693
6/23/2022,-32982
6/24/2022,-60648
6/25/2022,-35201
6/26/2022,86538
6/27/2022,-66814
6/28/2022,73294
6/29/2022,-34754
6/30/2022,92108
7/1/2022,95109
7/2/2022,-8995
7/3/2022,-15592
7/4/2022,90976
7/5/2022,72287
7/6/2022,88681
7/7/2022,21852
7/8/2022,41376
7/9/2022,49827
7/10/2022,7942
7/11/2022,-6201
7/12/2022,-65266
7/13/2022,-41440
7/14/2022,17755
7/15/2022,23072
7/16/2022,17506
7/17/2022,97430
7/18/2022,7794
7/19/2022,-11073
7/20/2022,-23474
7/21/2022,-56219
7/22/2022,65521
7/23/2022,-12417
7/24/2022,-58323
7/25/2022,54126
7/26/2022,14261
7/27/2022,-53794
7/28/2022,-60332
7/29/2022,57090
7/30/2022,-40836
7/31/2022,34627
8/1/2022,77935
8/2/2022,-51002
8/3/2022,60983
8/4/2022,-11874
8/5/2022,-6852
8/6/2022,97009
8/7/2022,48281
8/8/2022,79409
8/9/2022,36646
8/10/2022,-42308
8/11/2022,46371
8/12/2022,54453
8/13/2022,4784
8/14/2022,-44065
8/15/2022,51990
8/16/2022,-14101
8/17/2022,82591
8/18/2022,98704
8/19/2022,-8568
8/20/2022,61251
8/21/2022,-39011
8/22/2022,48479
8/23/2022,-35799
8/24/2022,-61167
8/25/2022,-48218
8/26/2022,41504
8/27/2022,-39221
8/28/2022,93562
8/29/2022,89871
8/30/2022,58521
8/31/2022,87630
9/1/2022,786
9/2/2022,67684
9/3/2022,8214
9/4/2022,60737
9/5/2022,-14835
9/6/2022,-59677
9/7/2022,-47217
9/8/2022,-55651
9/9/2022,-54203
9/10/2022,49247
9/11/2022,62947
9/12/2022,56059
9/13/2022,-63981
9/14/2022,14035
9/15/2022,44653
9/16/2022,21875
9/17/2022,-11817
9/18/2022,-66682
9/19/2022,-5242
9/20/2022,71827
9/21/2022,86052
9/22/2022,34396
9/23/2022,-10296
9/24/2022,9971
9/25/2022,71281
9/26/2022,19298
9/27/2022,42929
9/28/2022,-68817
9/29/2022,-23655
9/30/2022,-11745
10/1/2022,84391
10/2/2022,14500
10/3/2022,28156
10/4/2022,84374
10/5/2022,21734
10/6/2022,-35615
10/7/2022,-55106
10/8/2022,61904
10/9/2022,19632
10/10/2022,91663
10/11/2022,13851
10/12/2022,45997
10/13/2022,-37002
10/14/2022,-58867
10/15/2022,56825
10/16/2022,-27373
10/17/2022,54834
10/18/2022,-54305
10/19/2022,-52242
10/20/2022,33913
10/21/2022,14070
10/22/2022,-49837
10/23/2022,48403
10/24/2022,10847
10/25/2022,64001
10/26/2022,-26524
10/27/2022,-58717
10/28/2022,77978
10/29/2022,-34449
10/30/2022,12369
10/31/2022,26809
11/1/2022,-20576
11/2/2022,-64308
11/3/2022,817
11/4/2022,45060
11/5/2022,22430
11/6/2022,86769
11/7/2022,-68686
11/8/2022,76623
11/9/2022,-17589
11/10/2022,35162
11/11/2022,-19981
11/12/2022,-567
11/13/2022,-66574
11/14/2022,32059
11/15/2022,-67723
11/16/2022,68468
11/17/2022,-24705
11/18/2022,78634
11/19/2022,-35439
11/20/2022,59140
11/21/2022,84885
11/22/2022,4802
11/23/2022,1949
11/24/2022,57698
11/25/2022,-22338
11/26/2022,90125
11/27/2022,-4072
11/28/2022,-40331
11/29/2022,5809
11/30/2022,63149
12/1/2022,-11605
12/2/2022,-41956
12/3/2022,25096
12/4/2022,12808
12/5/2022,-12010
12/6/2022,89229
12/7/2022,47698
12/8/2022,8768
12/9/2022,73827
12/10/2022,36921
12/11/2022,-68161
12/12/2022,21267
12/13/2022,36089
12/14/2022,20820
12/15/2022,96475
12/16/2022,-58558
12/17/2022,52348
12/18/2022,43994
12/19/2022,61354
12/20/2022,-529
12/21/2022,33629
12/22/2022,-31877
12/23/2022,68521
12/24/2022,60029
12/25/2022,-14918
12/26/2022,-67275
12/27/2022,52834
12/28/2022,-56988
12/29/2022,35238
12/30/2022,-2569
12/31/2022,2493
