date,sales
6/24/2020,57569
6/25/2020,23808
6/26/2020,54526
6/27/2020,14274
6/28/2020,314
6/29/2020,-11583
6/30/2020,-20179
7/1/2020,-28496
7/2/2020,-27809
7/3/2020,46973
7/4/2020,17498
7/5/2020,43079
7/6/2020,60567
7/7/2020,3524
7/8/2020,37516
7/9/2020,16895
7/10/2020,76624
7/11/2020,5908
7/12/2020,18699
7/13/2020,-4795
7/14/2020,74582
7/15/2020,10686
7/16/2020,-25241
7/17/2020,13391
7/18/2020,-11430
7/19/2020,30562
7/20/2020,68888
7/21/2020,79829
7/22/2020,79147
7/23/2020,66358
7/24/2020,53440
7/25/2020,79188
7/26/2020,2373
7/27/2020,59002
7/28/2020,-18802
7/29/2020,6590
7/30/2020,53306
7/31/2020,56962
8/1/2020,27421
8/2/2020,53077
8/3/2020,22945
8/4/2020,-14253
8/5/2020,14761
8/6/2020,-8766
8/7/2020,-23083
8/8/2020,63196
8/9/2020,1607
8/10/2020,-16256
8/11/2020,25277
8/12/2020,67524
8/13/2020,-25102
8/14/2020,-10273
8/15/2020,39896
8/16/2020,62513
8/17/2020,-15963
8/18/2020,50384
8/19/2020,6409
8/20/2020,10603
8/21/2020,8561
8/22/2020,-10232
8/23/2020,3376
8/24/2020,48531
8/25/2020,-24166
8/26/2020,56192
8/27/2020,5691
8/28/2020,17833
8/29/2020,918
8/30/2020,8075
8/31/2020,46255
9/1/2020,-12565
9/2/2020,66665
9/3/2020,-24286
9/4/2020,46354
9/5/2020,3136
9/6/2020,82411
9/7/2020,43412
9/8/2020,-16747
9/9/2020,9585
9/10/2020,78321
9/11/2020,78917
9/12/2020,2580
9/13/2020,78516
9/14/2020,-18119
9/15/2020,37661
9/16/2020,29058
9/17/2020,20294
9/18/2020,144
9/19/2020,-1825
9/20/2020,66140
9/21/2020,-3482
9/22/2020,67951
9/23/2020,20646
9/24/2020,3288
9/25/2020,-23754
9/26/2020,63118
9/27/2020,53070
9/28/2020,6770
9/29/2020,50996
9/30/2020,67297
10/1/2020,10943
10/2/2020,-10206
10/3/2020,72297
10/4/2020,-25606
10/5/2020,5615
10/6/2020,-18602
10/7/2020,30059
10/8/2020,24798
10/9/2020,58157
10/10/2020,76313
10/11/2020,-20896
10/12/2020,84794
10/13/2020,51708
10/14/2020,6053
10/15/2020,-11109
10/16/2020,637
10/17/2020,42325
10/18/2020,-6146
10/19/2020,-21041
10/20/2020,-14201
10/21/2020,6224
10/22/2020,36583
10/23/2020,1780
10/24/2020,26418
10/25/2020,19686
10/26/2020,-12637
10/27/2020,51803
10/28/2020,-730
10/29/2020,26866
10/30/2020,70265
10/31/2020,28187
11/1/2020,-14764
11/2/2020,20927
11/3/2020,34691
11/4/2020,6401
11/5/2020,38237
11/6/2020,75609
11/7/2020,35109
11/8/2020,44472
11/9/2020,-15156
11/10/2020,-9743
11/11/2020,54695
11/12/2020,-11198
11/13/2020,12662
11/14/2020,79894
11/15/2020,66578
11/16/2020,51879
11/17/2020,30634
11/18/2020,20877
11/19/2020,10617
11/20/2020,74279
11/21/2020,63548
11/22/2020,58445
11/23/2020,64012
11/24/2020,61853
11/25/2020,-10520
11/26/2020,82175
11/27/2020,83166
11/28/2020,69419
11/29/2020,24316
11/30/2020,-9362
12/1/2020,42500
12/2/2020,47960
12/3/2020,49568
12/4/2020,-29832
12/5/2020,74891
12/6/2020,15190
12/7/2020,11308
12/8/2020,-5217
12/9/2020,-3954
12/10/2020,-15450
12/11/2020,12792
12/12/2020,31913
12/13/2020,-14525
12/14/2020,74828
12/15/2020,71958
12/16/2020,33427
12/17/2020,30593
12/18/2020,84567
12/19/2020,-22229
12/20/2020,10227
12/21/2020,-7114
12/22/2020,33572
12/23/2020,18693
12/24/2020,68154
12/25/2020,64226
12/26/2020,38453
12/27/2020,-18092
12/28/2020,77584
12/29/2020,-11004
12/30/2020,41214
12/31/2020,61937
1/1/2021,11432
1/2/2021,47230
1/3/2021,29029
1/4/2021,44559
1/5/2021,42418
1/6/2021,15447
1/7/2021,6943
1/8/2021,63365
1/9/2021,59479
1/10/2021,66928
1/11/2021,76281
1/12/2021,42630
1/13/2021,-10244
1/14/2021,-7123
1/15/2021,21868
1/16/2021,8993
1/17/2021,33068
1/18/2021,84185
1/19/2021,-23783
1/20/2021,-26030
1/21/2021,52311
1/22/2021,66630
1/23/2021,46873
1/24/2021,2427
1/25/2021,13662
1/26/2021,-23759
1/27/2021,-16533
1/28/2021,43786
1/29/2021,56378
1/30/2021,28188
1/31/2021,35137
2/1/2021,-8274
2/2/2021,28168
2/3/2021,74801
2/4/2021,-22384
2/5/2021,5858
2/6/2021,49292
2/7/2021,8919
2/8/2021,48012
2/9/2021,-10537
2/10/2021,30346
2/11/2021,-17556
2/12/2021,2802
2/13/2021,-20387
2/14/2021,74318
2/15/2021,43456
2/16/2021,65858
2/17/2021,9269
2/18/2021,42391
2/19/2021,49215
2/20/2021,84722
2/21/2021,-19975
2/22/2021,63005
2/23/2021,-18353
2/24/2021,18939
2/25/2021,50665
2/26/2021,28187
2/27/2021,-27485
2/28/2021,34457
3/1/2021,-10403
3/2/2021,22044
3/3/2021,31955
3/4/2021,43463
3/5/2021,41950
3/6/2021,-7018
3/7/2021,83131
3/8/2021,65096
3/9/2021,70345
3/10/2021,-8389
3/11/2021,6993
3/12/2021,11455
3/13/2021,12319
3/14/2021,-14501
3/15/2021,52528
3/16/2021,11207
3/17/2021,56773
3/18/2021,-23408
3/19/2021,20559
3/20/2021,53931
3/21/2021,10045
3/22/2021,74444
3/23/2021,56005
3/24/2021,58931
3/25/2021,-20806
3/26/2021,19189
3/27/2021,-11348
3/28/2021,-19850
3/29/2021,76224
3/30/2021,13852
3/31/2021,68825
4/1/2021,-15046
4/2/2021,79694
4/3/2021,-9097
4/4/2021,-18733
4/5/2021,49268
4/6/2021,42268
4/7/2021,-23313
4/8/2021,-8256
4/9/2021,39535
4/10/2021,30525
4/11/2021,49901
4/12/2021,83297
4/13/2021,72645
4/14/2021,74642
4/15/2021,18187
4/16/2021,-7580
4/17/2021,18901
4/18/2021,-12062
4/19/2021,65565
4/20/2021,58002
4/21/2021,-14729
4/22/2021,48536
4/23/2021,12650
4/24/2021,19277
4/25/2021,14352
4/26/2021,55770
4/27/2021,41797
4/28/2021,51946
4/29/2021,23125
4/30/2021,33978
5/1/2021,25034
5/2/2021,-6871
5/3/2021,37425
5/4/2021,75191
5/5/2021,31436
5/6/2021,21996
5/7/2021,607
5/8/2021,51202
5/9/2021,5816
5/10/2021,47633
5/11/2021,83155
5/12/2021,79407
5/13/2021,19172
5/14/2021,49346
5/15/2021,54078
5/16/2021,9904
5/17/2021,35669
5/18/2021,76030
5/19/2021,66447
5/20/2021,6436
5/21/2021,66894
5/22/2021,-3850
5/23/2021,82175
5/24/2021,40243
5/25/2021,-11224
5/26/2021,34582
5/27/2021,-3075
5/28/2021,-11587
5/29/2021,24644
5/30/2021,67164
5/31/2021,-124
6/1/2021,40295
6/2/2021,54319
6/3/2021,75836
6/4/2021,-23482
6/5/2021,11475
6/6/2021,-21437
6/7/2021,78991
6/8/2021,43498
6/9/2021,73824
6/10/2021,18295
6/11/2021,37823
6/12/2021,13279
6/13/2021,-45
6/14/2021,63500
6/15/2021,59610
6/16/2021,74430
6/17/2021,60475
6/18/2021,5958
6/19/2021,80099
6/20/2021,29077
6/21/2021,29290
6/22/2021,79807
6/23/2021,23559
6/24/2021,58780
6/25/2021,34674
6/26/2021,-15940
6/27/2021,25564
6/28/2021,-17135
6/29/2021,35206
6/30/2021,74276
7/1/2021,16009
7/2/2021,35198
7/3/2021,38710
7/4/2021,34884
7/5/2021,-20739
7/6/2021,67466
7/7/2021,2674
7/8/2021,4048
7/9/2021,66625
7/10/2021,-24684
7/11/2021,64734
7/12/2021,-24971
7/13/2021,26226
7/14/2021,24145
7/15/2021,44970
7/16/2021,15971
7/17/2021,-21332
7/18/2021,43842
7/19/2021,69525
7/20/2021,-16462
7/21/2021,-24168
7/22/2021,7129
7/23/2021,13069
7/24/2021,52414
7/25/2021,73616
7/26/2021,4817
7/27/2021,-17867
7/28/2021,-6140
7/29/2021,68412
7/30/2021,-5702
7/31/2021,-22408
8/1/2021,-7534
8/2/2021,24431
8/3/2021,20877
8/4/2021,82306
8/5/2021,-3608
8/6/2021,57941
8/7/2021,68429
8/8/2021,1398
8/9/2021,74323
8/10/2021,-20600
8/11/2021,42429
8/12/2021,-10714
8/13/2021,-4245
8/14/2021,-19538
8/15/2021,28739
8/16/2021,-1176
8/17/2021,15056
8/18/2021,74550
8/19/2021,18784
8/20/2021,24339
8/21/2021,-5370
8/22/2021,74621
8/23/2021,-24559
8/24/2021,-1212
8/25/2021,37068
8/26/2021,78901
8/27/2021,68368
8/28/2021,28987
8/29/2021,9222
8/30/2021,9952
8/31/2021,81642
9/1/2021,72461
9/2/2021,-304
9/3/2021,70331
9/4/2021,64332
9/5/2021,9104
9/6/2021,-168
9/7/2021,15467
9/8/2021,-13308
9/9/2021,7609
9/10/2021,59983
9/11/2021,-25765
9/12/2021,21381
9/13/2021,69372
9/14/2021,74702
9/15/2021,-3974
9/16/2021,41386
9/17/2021,-13549
9/18/2021,15609
9/19/2021,43796
9/20/2021,82473
9/21/2021,77654
9/22/2021,76731
9/23/2021,-13259
9/24/2021,27335
9/25/2021,-9672
9/26/2021,44733
9/27/2021,45894
9/28/2021,-26638
9/29/2021,26753
9/30/2021,58384
10/1/2021,-25654
10/2/2021,29318
10/3/2021,38200
10/4/2021,-22078
10/5/2021,54636
10/6/2021,36156
10/7/2021,62936
10/8/2021,37461
10/9/2021,-4517
10/10/2021,61128
10/11/2021,-9052
10/12/2021,5407
10/13/2021,18868
10/14/2021,28738
10/15/2021,-12743
10/16/2021,-367
10/17/2021,60717
10/18/2021,-23080
10/19/2021,74160
10/20/2021,60151
10/21/2021,46571
10/22/2021,-23137
10/23/2021,-8588
10/24/2021,38227
10/25/2021,19455
10/26/2021,13957
10/27/2021,32316
10/28/2021,-24245
10/29/2021,-28300
10/30/2021,43611
10/31/2021,-24032
11/1/2021,-19697
11/2/2021,17746
11/3/2021,10746
11/4/2021,54276
11/5/2021,33864
11/6/2021,-7323
11/7/2021,36218
11/8/2021,32565
11/9/2021,7419
11/10/2021,43115
11/11/2021,12302
11/12/2021,79864
11/13/2021,43136
11/14/2021,82978
11/15/2021,36371
11/16/2021,-27328
11/17/2021,69352
11/18/2021,-29340
11/19/2021,40652
11/20/2021,-8892
11/21/2021,23926
11/22/2021,99
11/23/2021,46681
11/24/2021,15473
11/25/2021,-4143
11/26/2021,73792
11/27/2021,57148
11/28/2021,46192
11/29/2021,-24186
11/30/2021,39015
12/1/2021,30753
12/2/2021,-10789
12/3/2021,18585
12/4/2021,3435
12/5/2021,58060
12/6/2021,75872
12/7/2021,-182
12/8/2021,35785
12/9/2021,52945
12/10/2021,-611
12/11/2021,1847
12/12/2021,20448
12/13/2021,24392
12/14/2021,6447
12/15/2021,-16572
12/16/2021,75664
12/17/2021,40762
12/18/2021,-15830
12/19/2021,23482
12/20/2021,-8038
12/21/2021,-21422
12/22/2021,-12959
12/23/2021,45519
12/24/2021,14580
12/25/2021,78106
12/26/2021,-14082
12/27/2021,43691
12/28/2021,-16392
12/29/2021,5758
12/30/2021,22356
12/31/2021,49044
1/1/2022,19942
1/2/2022,83937
1/3/2022,29705
1/4/2022,119
1/5/2022,74457
1/6/2022,1813
1/7/2022,8532
1/8/2022,76
1/9/2022,79662
1/10/2022,16396
1/11/2022,51416
1/12/2022,84411
1/13/2022,75146
1/14/2022,69023
1/15/2022,-10499
1/16/2022,-20860
1/17/2022,25267
1/18/2022,28907
1/19/2022,-15602
1/20/2022,20129
1/21/2022,-25959
1/22/2022,6321
1/23/2022,75249
1/24/2022,75038
1/25/2022,58245
1/26/2022,-15687
1/27/2022,70228
1/28/2022,57843
1/29/2022,-29
1/30/2022,-478
1/31/2022,82817
2/1/2022,62105
2/2/2022,-16443
2/3/2022,37324
2/4/2022,75437
2/5/2022,44634
2/6/2022,63639
2/7/2022,32077
2/8/2022,19355
2/9/2022,23054
2/10/2022,-8914
2/11/2022,50301
2/12/2022,637
2/13/2022,-4620
2/14/2022,3624
2/15/2022,-1428
2/16/2022,63763
2/17/2022,3641
2/18/2022,-1192
2/19/2022,51038
2/20/2022,-16370
2/21/2022,-20813
2/22/2022,49369
2/23/2022,-4589
2/24/2022,63599
2/25/2022,62759
2/26/2022,26956
2/27/2022,43528
2/28/2022,79913
3/1/2022,-9461
3/2/2022,73196
3/3/2022,11826
3/4/2022,76622
3/5/2022,18175
3/6/2022,71925
3/7/2022,-188
3/8/2022,60403
3/9/2022,14469
3/10/2022,-29249
3/11/2022,27342
3/12/2022,61076
3/13/2022,-11565
3/14/2022,4863
3/15/2022,42912
3/16/2022,-25165
3/17/2022,-28687
3/18/2022,-14398
3/19/2022,31917
3/20/2022,49345
3/21/2022,59080
3/22/2022,29810
3/23/2022,48873
3/24/2022,-7506
3/25/2022,16663
3/26/2022,18864
3/27/2022,-2643
3/28/2022,-24566
3/29/2022,37336
3/30/2022,64799
3/31/2022,56641
4/1/2022,-5464
4/2/2022,-4204
4/3/2022,36794
4/4/2022,14812
4/5/2022,74347
4/6/2022,31238
4/7/2022,-5715
4/8/2022,72209
4/9/2022,-1599
4/10/2022,909
4/11/2022,82803
4/12/2022,-6890
4/13/2022,69737
4/14/2022,25038
4/15/2022,39259
4/16/2022,79499
4/17/2022,61357
4/18/2022,64977
4/19/2022,12342
4/20/2022,76701
4/21/2022,-14461
4/22/2022,43640
4/23/2022,14958
4/24/2022,73187
4/25/2022,-25288
4/26/2022,-12096
4/27/2022,36268
4/28/2022,11108
4/29/2022,-2675
4/30/2022,58373
5/1/2022,71125
5/2/2022,76659
5/3/2022,56520
5/4/2022,-20283
5/5/2022,-6795
5/6/2022,26986
5/7/2022,-26608
5/8/2022,71291
5/9/2022,-9679
5/10/2022,59551
5/11/2022,1927
5/12/2022,64260
5/13/2022,82382
5/14/2022,22259
5/15/2022,19215
5/16/2022,-13887
5/17/2022,71558
5/18/2022,71411
5/19/2022,51521
5/20/2022,39510
5/21/2022,62545
5/22/2022,29715
5/23/2022,-5037
5/24/2022,80979
5/25/2022,-28856
5/26/2022,55831
5/27/2022,49401
5/28/2022,32910
5/29/2022,8191
5/30/2022,20732
5/31/2022,59995
6/1/2022,-21999
6/2/2022,-12591
6/3/2022,52921
6/4/2022,65332
6/5/2022,83558
6/6/2022,80777
6/7/2022,-1412
6/8/2022,15184
6/9/2022,-334
6/10/2022,46471
6/11/2022,-7127
6/12/2022,28864
6/13/2022,53658
6/14/2022,44503
6/15/2022,12942
6/16/2022,5122
6/17/2022,66812
6/18/2022,-16882
6/19/2022,-4813
6/20/2022,59270
6/21/2022,-5576
6/22/2022,-18456
6/23/2022,67529
6/24/2022,36364
6/25/2022,52369
6/26/2022,67920
6/27/2022,50326
6/28/2022,-7727
6/29/2022,66832
6/30/2022,65416
7/1/2022,14516
7/2/2022,323
7/3/2022,38331
7/4/2022,57398
7/5/2022,-25357
7/6/2022,36960
7/7/2022,84947
7/8/2022,-23951
7/9/2022,33286
7/10/2022,7583
7/11/2022,79396
7/12/2022,76917
7/13/2022,-20233
7/14/2022,75489
7/15/2022,3898
7/16/2022,-15140
7/17/2022,6556
7/18/2022,49395
7/19/2022,37894
7/20/2022,56369
7/21/2022,-4542
7/22/2022,-29451
7/23/2022,-4648
7/24/2022,-10742
7/25/2022,53847
7/26/2022,20837
7/27/2022,-13192
7/28/2022,5043
7/29/2022,-27301
7/30/2022,56320
7/31/2022,58315
8/1/2022,10854
8/2/2022,22067
8/3/2022,79671
8/4/2022,15216
8/5/2022,45175
8/6/2022,35986
8/7/2022,77176
8/8/2022,22085
8/9/2022,21921
8/10/2022,13101
8/11/2022,63371
8/12/2022,57347
8/13/2022,-11907
8/14/2022,45084
8/15/2022,-4345
8/16/2022,-20933
8/17/2022,-12139
8/18/2022,33631
8/19/2022,8912
8/20/2022,32131
8/21/2022,16083
8/22/2022,13966
8/23/2022,38519
8/24/2022,52841
8/25/2022,69691
8/26/2022,73646
8/27/2022,69123
8/28/2022,11723
8/29/2022,16235
8/30/2022,11465
8/31/2022,31688
9/1/2022,48764
9/2/2022,17900
9/3/2022,7841
9/4/2022,11193
9/5/2022,34114
9/6/2022,50126
9/7/2022,-20263
9/8/2022,-6498
9/9/2022,12720
9/10/2022,65545
9/11/2022,82044
9/12/2022,27074
9/13/2022,-9929
9/14/2022,-845
9/15/2022,9520
9/16/2022,34879
9/17/2022,62404
9/18/2022,2961
9/19/2022,-16989
9/20/2022,79594
9/21/2022,48383
9/22/2022,48869
9/23/2022,12431
9/24/2022,-14426
9/25/2022,-11011
9/26/2022,63993
9/27/2022,72332
9/28/2022,-2236
9/29/2022,2365
9/30/2022,82392
10/1/2022,58298
10/2/2022,62877
10/3/2022,49919
10/4/2022,58378
10/5/2022,65417
10/6/2022,42859
10/7/2022,-13114
10/8/2022,32868
10/9/2022,29857
10/10/2022,42011
10/11/2022,8563
10/12/2022,-3758
10/13/2022,66452
10/14/2022,33251
10/15/2022,60113
10/16/2022,-11371
10/17/2022,9697
10/18/2022,49305
10/19/2022,30462
10/20/2022,37482
10/21/2022,66918
10/22/2022,67879
10/23/2022,62874
10/24/2022,25847
10/25/2022,70981
10/26/2022,25865
10/27/2022,-20837
10/28/2022,50398
10/29/2022,5230
10/30/2022,19141
10/31/2022,733
11/1/2022,52595
11/2/2022,47159
11/3/2022,29893
11/4/2022,-3996
11/5/2022,57893
11/6/2022,-6361
11/7/2022,-19333
11/8/2022,7475
11/9/2022,12992
11/10/2022,43275
11/11/2022,-27706
11/12/2022,37662
11/13/2022,-11768
11/14/2022,67967
11/15/2022,46414
11/16/2022,84923
11/17/2022,82781
11/18/2022,-15905
11/19/2022,12288
11/20/2022,38129
11/21/2022,-11336
11/22/2022,5026
11/23/2022,50759
11/24/2022,464
11/25/2022,81805
11/26/2022,47929
11/27/2022,-10208
11/28/2022,25161
11/29/2022,-27777
11/30/2022,2457
12/1/2022,-25284
12/2/2022,-4233
12/3/2022,42996
12/4/2022,-5197
12/5/2022,4289
12/6/2022,45616
12/7/2022,69409
12/8/2022,45059
12/9/2022,9764
12/10/2022,41874
12/11/2022,60573
12/12/2022,-6877
12/13/2022,-23891
12/14/2022,46342
12/15/2022,74372
12/16/2022,80838
12/17/2022,51153
12/18/2022,-38
12/19/2022,74217
12/20/2022,56562
12/21/2022,80435
12/22/2022,-848
12/23/2022,-17251
12/24/2022,-5018
12/25/2022,41997
12/26/2022,72674
12/27/2022,10676
12/28/2022,41756
12/29/2022,34432
12/30/2022,76596
12/31/2022,-11820
